year,month,id,name,waterbody,identifier,Lat,Long,type,turbidity,SAL,WT
2018,7,TF0115,Odin,Open Baltic,7_2018,54.7947,13.0593,Sea,,8.36238275862069,
2018,7,TF0121,Odin,Open Baltic,7_2018,54.7104,13.9468,Sea,,8.23603103448276,
2018,7,TF0122,Odin,Open Baltic,7_2018,54.9901,13.7723,Sea,,11.0020869565217,
2018,7,TF0140,Odin,Open Baltic,7_2018,55.4667,14.7166,Sea,,10.1471402985075,
2018,7,TF0142,Odin,Open Baltic,7_2018,55.4057,14.5374,Sea,,9.12543050847458,
2018,7,TF0144,Odin,Open Baltic,7_2018,55.2519,14.4963,Sea,,9.05923636363636,
2018,7,TF0145,Odin,Open Baltic,7_2018,55.1666,14.2488,Sea,,9.86548222222222,
2018,7,TF0150,Odin,Open Baltic,7_2018,54.6118,14.0435,Sea,,7.71114285714286,
2018,7,TF0200,Odin,Open Baltic,7_2018,55.3835,15.3329,Sea,,10.4811855555556,
2018,7,TF0211,Odin,Open Baltic,7_2018,55.3302,15.6147,Sea,,10.6621903225806,
2018,7,TF0212,Odin,Open Baltic,7_2018,55.3016,15.7968,Sea,,10.479202173913,
2018,7,TF0213,Odin,Open Baltic,7_2018,55.2504,15.9821,Sea,,9.08587105263158,
2018,7,TF0213,Odin,Open Baltic,7_2018,55.2502,15.9823,Sea,,9.08587105263158,
2018,7,TF0214,Odin,Open Baltic,7_2018,55.1598,15.6578,Sea,,10.6282673913043,
2018,7,TF0221,Odin,Open Baltic,7_2018,55.2215,16.1662,Sea,,9.48773827160494,
2018,7,TF0222,Odin,Open Baltic,7_2018,55.2165,17.0654,Sea,,8.81349431818182,
2018,7,TF0250,Odin,Open Baltic,7_2018,56.0833,19.1668,Sea,,8.94296280991736,
2018,7,TF0253,Odin,Open Baltic,7_2018,55.8401,18.8666,Sea,,8.49318979591837,
2018,7,TF0255,Odin,Open Baltic,7_2018,55.6333,18.5995,Sea,,8.14248260869565,
2018,7,TF0256,Odin,Open Baltic,7_2018,55.3268,18.2339,Sea,,7.83211447368421,
2018,7,TF0259,Odin,Open Baltic,7_2018,55.5502,18.4002,Sea,,7.85340747663551,
2018,7,TF0259,Odin,Open Baltic,7_2018,55.5502,18.3997,Sea,,7.85340747663551,
2018,7,TF0260a,Odin,Open Baltic,7_2018,56.6331,19.5822,Sea,,9.31240928571429,
2018,7,TF0263a,Odin,Open Baltic,7_2018,56.3467,19.3786,Sea,,9.19756201550388,
2018,7,TF0270,Odin,Open Baltic,7_2018,57.6173,20.169,Sea,,9.38479574468085,
2018,7,TF0271b,Odin,Open Baltic,7_2018,57.3196,20.0475,Sea,,10.5723697013838,
2018,7,TF0271b,Odin,Open Baltic,7_2018,57.32,20.0502,Sea,,10.5723697013838,
2018,7,TF0271b,Odin,Open Baltic,7_2018,57.3201,20.0503,Sea,,10.5723697013838,
2018,7,TF0271b,Odin,Open Baltic,7_2018,57.3202,20.049,Sea,,10.5723697013838,
2018,7,TF0271b,Odin,Open Baltic,7_2018,57.3201,20.0491,Sea,,10.5723697013838,
2018,7,TF0271b,Odin,Open Baltic,7_2018,57.3195,20.0513,Sea,,10.5723697013838,
2018,7,TF0271b,Odin,Open Baltic,7_2018,57.3194,20.0504,Sea,,10.5723697013838,
2018,7,TF0271b,Odin,Open Baltic,7_2018,57.3201,20.0471,Sea,,10.5723697013838,
2018,7,TF0271b,Odin,Open Baltic,7_2018,57.3196,20.0499,Sea,,10.5723697013838,
2018,7,TF0272,Odin,Open Baltic,7_2018,57.0717,19.8291,Sea,,10.408401980198,
2018,7,TF0273,Odin,Open Baltic,7_2018,56.9515,19.7692,Sea,,10.1210348314607,
2018,7,TF0282,Odin,Open Baltic,7_2018,58.8852,20.3152,Sea,,9.00754166666667,
2018,7,TF0283,Odin,Open Baltic,7_2018,58.7842,19.1024,Sea,,8.61872773109244,
2018,7,TF0285,Odin,Open Baltic,7_2018,58.4421,20.3326,Sea,,8.55462100840336,
2018,7,TF0286,Odin,Open Baltic,7_2018,58.0004,19.9,Sea,,10.1233607894737,
2018,7,TF0286,Odin,Open Baltic,7_2018,58.0001,19.9004,Sea,,10.1233607894737,
2018,7,TF0360,Odin,Open Baltic,7_2018,54.5998,10.4511,Sea,,16.2571277777778,
2018,7,TF0361,Odin,Open Baltic,7_2018,54.6574,10.7664,Sea,,19.807952173913,
2018,7,TF0405,Odin,Open Baltic,7_2018,57.0095,19.3537,Sea,,9.8869298245614,
2018,7,TF0406,Odin,Open Baltic,7_2018,56.98,19.5767,Sea,,9.74691165644172,
2018,7,TF0407,Odin,Open Baltic,7_2018,56.9501,19.8832,Sea,,10.0538625730994,
2018,7,TF0408,Odin,Open Baltic,7_2018,56.9234,20.0195,Sea,,9.939526875,
2018,7,TF0409,Odin,Open Baltic,7_2018,56.9057,20.216,Sea,,9.48031773049645,
2018,7,TF0410,Odin,Open Baltic,7_2018,56.8667,20.4541,Sea,,7.22080338983051,
2018,7,TFO5,Odin,Open Baltic,7_2018,54.2311,12.0746,Sea,,9.933975,
2018,8,GB_SW,Odin,Open Baltic,8_2018,56.6247,17.1329,Sea,,7.82432894736842,
2018,8,no named,Odin,Open Baltic,8_2018,55.9362,16.4395,Sea,,9.24106890756303,
2018,8,no named,Odin,Open Baltic,8_2018,55.5731,16.0855,Sea,,9.24106890756303,
2018,8,OBBOJE,Odin,Open Baltic,8_2018,54.0757,14.1557,Sea,,7.30777142857143,
2018,8,TF0012,Odin,Open Baltic,8_2018,54.3152,11.5514,Sea,,15.5828083333333,
2018,8,TF0030,Odin,Open Baltic,8_2018,54.7211,12.7827,Sea,,11.0741227272727,
2018,8,TF0046,Odin,Open Baltic,8_2018,54.4698,12.2434,Sea,,17.1801538461538,
2018,8,TF0113,Odin,Open Baltic,8_2018,54.9252,13.4999,Sea,,10.2678739130435,
2018,8,TF0152,Odin,Open Baltic,8_2018,54.6332,14.2843,Sea,,7.65559655172414,
2018,8,TF0154,Odin,Open Baltic,8_2018,54.6229,14.7665,Sea,,7.71738181818182,
2018,8,TF0204,Odin,Open Baltic,8_2018,54.8453,15.3763,Sea,,8.67023676470588,
2018,8,TF0212,Odin,Open Baltic,8_2018,55.3015,15.797,Sea,,10.3013010752688,
2018,8,TF0213,Odin,Open Baltic,8_2018,55.2495,15.984,Sea,,9.86911091954023,
2018,8,TF0213,Odin,Open Baltic,8_2018,55.2499,15.9837,Sea,,9.86911091954023,
2018,8,TF0240,Odin,Open Baltic,8_2018,58.0013,17.9989,Sea,,9.34422874251497,
2018,8,TF0245,Odin,Open Baltic,8_2018,57.1171,17.6666,Sea,,8.49962710280374,
2018,8,TF0284,Odin,Open Baltic,8_2018,58.5834,18.2339,Sea,,9.91988486078886,
2018,8,TF0284,Odin,Open Baltic,8_2018,58.5826,18.2328,Sea,,9.91988486078886,
2018,8,TF0284,Odin,Open Baltic,8_2018,58.5833,18.2328,Sea,,9.91988486078886,
2018,8,TF0284,Odin,Open Baltic,8_2018,58.5835,18.2334,Sea,,9.91988486078886,
2018,8,TF0284,Odin,Open Baltic,8_2018,58.5836,18.2336,Sea,,9.91988486078886,
2018,8,TF0284,Odin,Open Baltic,8_2018,58.5834,18.2334,Sea,,9.91988486078886,
2018,8,TF0284,Odin,Open Baltic,8_2018,58.5836,18.2338,Sea,,9.91988486078886,
2018,8,TF0284,Odin,Open Baltic,8_2018,58.5834,18.2336,Sea,,9.91988486078886,
2018,8,wGB-1,Odin,Open Baltic,8_2018,56.8776,17.3903,Sea,,8.05327204301075,
2018,11,ABBOJE,Odin,Open Baltic,11_2018,54.8798,13.8676,Sea,,10.4991022727273,
2018,11,OBBOJE,Odin,Open Baltic,11_2018,54.0846,14.15,Sea,,7.50568666666667,
2018,11,TF0001,Odin,Open Baltic,11_2018,54.6967,12.7066,Sea,,9.68135238095238,
2018,11,TF0002,Odin,Open Baltic,11_2018,54.6499,12.4496,Sea,,9.939675,
2018,11,TF0010,Odin,Open Baltic,11_2018,54.5516,11.3202,Sea,,15.1161964285714,
2018,11,TF0011,Odin,Open Baltic,11_2018,54.4128,11.6165,Sea,,13.212047826087,
2018,11,TF0012,Odin,Open Baltic,11_2018,54.3157,11.5484,Sea,,16.3993829787234,
2018,11,TF0012,Odin,Open Baltic,11_2018,54.3146,11.5503,Sea,,16.3993829787234,
2018,11,TF0018,Odin,Open Baltic,11_2018,54.1833,11.7658,Sea,,17.52534,
2018,11,TF0022,Odin,Open Baltic,11_2018,54.1098,11.1735,Sea,,18.9366818181818,
2018,11,TF0030,Odin,Open Baltic,11_2018,54.7236,12.7835,Sea,,9.68930952380952,
2018,11,TF0030,Odin,Open Baltic,11_2018,54.7234,12.7841,Sea,,9.68930952380952,
2018,11,TF0040,Odin,Open Baltic,11_2018,54.4884,12.0648,Sea,,9.86891818181818,
2018,11,TF0041,Odin,Open Baltic,11_2018,54.4066,12.0617,Sea,,11.2326777777778,
2018,11,TF0046,Odin,Open Baltic,11_2018,54.4664,12.2165,Sea,,14.453593877551,
2018,11,TF0046,Odin,Open Baltic,11_2018,54.4663,12.2169,Sea,,14.453593877551,
2018,11,TF0069,Odin,Open Baltic,11_2018,55.0001,13.3,Sea,,10.1216755555556,
2018,11,TF0102,Odin,Open Baltic,11_2018,55.155,13.9403,Sea,,9.45108636363636,
2018,11,TF0103,Odin,Open Baltic,11_2018,55.0635,13.9882,Sea,,10.8789622222222,
2018,11,TF0104,Odin,Open Baltic,11_2018,55.0681,13.8128,Sea,,11.2536488888889,
2018,11,TF0105,Odin,Open Baltic,11_2018,55.0253,13.607,Sea,,11.0015533333333,
2018,11,TF0109,Odin,Open Baltic,11_2018,55.0002,14.0843,Sea,,10.8932106382979,
2018,11,TF0111,Odin,Open Baltic,11_2018,54.89,13.9683,Sea,,10.3040465116279,
2018,11,TF0112,Odin,Open Baltic,11_2018,54.8038,13.9574,Sea,,9.96875897435898,
2018,11,TF0113,Odin,Open Baltic,11_2018,54.9253,13.501,Sea,,9.83794642857143,
2018,11,TF0113,Odin,Open Baltic,11_2018,54.9247,13.501,Sea,,9.83794642857143,
2018,11,TF0113,Odin,Open Baltic,11_2018,54.9251,13.5006,Sea,,9.83794642857143,
2018,11,TF0114,Odin,Open Baltic,11_2018,54.8603,13.2759,Sea,,10.399888372093,
2018,11,TF0115,Odin,Open Baltic,11_2018,54.7954,13.0579,Sea,,8.90030689655172,
2018,11,TF0121,Odin,Open Baltic,11_2018,54.7105,13.9461,Sea,,9.09858275862069,
2018,11,TF0140,Odin,Open Baltic,11_2018,55.4672,14.7164,Sea,,10.1947597014925,
2018,11,TF0142,Odin,Open Baltic,11_2018,55.4049,14.5368,Sea,,8.62594915254237,
2018,11,TF0144,Odin,Open Baltic,11_2018,55.2583,14.4915,Sea,,8.48730909090909,
2018,11,TF0145,Odin,Open Baltic,11_2018,55.1664,14.2516,Sea,,9.26504666666667,
2018,11,TF0150,Odin,Open Baltic,11_2018,54.6118,14.0431,Sea,,8.43622857142857,
2018,11,TF0152,Odin,Open Baltic,11_2018,54.633,14.2834,Sea,,8.76912333333333,
2018,11,TF0160,Odin,Open Baltic,11_2018,54.2398,14.0685,Sea,,7.91476428571429,
2018,11,TF0200,Odin,Open Baltic,11_2018,55.3832,15.3332,Sea,,11.1054167597765,
2018,11,TF0200,Odin,Open Baltic,11_2018,55.3832,15.3344,Sea,,11.1054167597765,
2018,11,TF0211,Odin,Open Baltic,11_2018,55.3299,15.6154,Sea,,11.5886446808511,
2018,11,TF0212,Odin,Open Baltic,11_2018,55.3015,15.7964,Sea,,11.918067027027,
2018,11,TF0212,Odin,Open Baltic,11_2018,55.3015,15.7972,Sea,,11.918067027027,
2018,11,TF0213,Odin,Open Baltic,11_2018,55.25,15.9832,Sea,,11.1075460580913,
2018,11,TF0213,Odin,Open Baltic,11_2018,55.2499,15.9833,Sea,,11.1075460580913,
2018,11,TF0213,Odin,Open Baltic,11_2018,55.2496,15.984,Sea,,11.1075460580913,
2018,11,TF0214,Odin,Open Baltic,11_2018,55.1605,15.6604,Sea,,11.4889532608696,
2018,11,TF0221,Odin,Open Baltic,11_2018,55.2217,16.1667,Sea,,11.0626621118012,
2018,11,TF0221,Odin,Open Baltic,11_2018,55.222,16.1681,Sea,,11.0626621118012,
2018,11,TF0222,Odin,Open Baltic,11_2018,55.2168,17.0682,Sea,,10.5711325842697,
2018,11,TF0222,Odin,Open Baltic,11_2018,55.2167,17.0674,Sea,,10.5711325842697,
2018,11,TF0224,Odin,Open Baltic,11_2018,55.2837,16.501,Sea,,8.56826166666667,
2018,11,TF0240,Odin,Open Baltic,11_2018,58.0003,17.9996,Sea,,9.1390243902439,
2018,11,TF0245,Odin,Open Baltic,11_2018,57.1169,17.6665,Sea,,8.66550188679245,
2018,11,TF0250,Odin,Open Baltic,11_2018,56.0833,19.1663,Sea,,9.18241083333333,
2018,11,TF0253,Odin,Open Baltic,11_2018,55.8399,18.8664,Sea,,8.43419591836735,
2018,11,TF0255,Odin,Open Baltic,11_2018,55.6332,18.5999,Sea,,8.54552795698925,
2018,11,TF0256,Odin,Open Baltic,11_2018,55.3266,18.2359,Sea,,8.47593040540541,
2018,11,TF0256,Odin,Open Baltic,11_2018,55.3268,18.2353,Sea,,8.47593040540541,
2018,11,TF0259,Odin,Open Baltic,11_2018,55.5499,18.4002,Sea,,8.08894371859297,
2018,11,TF0259,Odin,Open Baltic,11_2018,55.5492,18.4008,Sea,,8.08894371859297,
2018,11,TF0259,Odin,Open Baltic,11_2018,55.5504,18.4004,Sea,,8.08894371859297,
2018,11,TF0260a,Odin,Open Baltic,11_2018,56.6332,19.5844,Sea,,9.37531428571429,
2018,11,TF0263a,Odin,Open Baltic,11_2018,56.347,19.3781,Sea,,9.18796666666667,
2018,11,TF0267,Odin,Open Baltic,11_2018,55.2858,17.5941,Sea,,10.0038802469136,
2018,11,TF0270,Odin,Open Baltic,11_2018,57.6168,20.1671,Sea,,9.37522086330935,
2018,11,TF0271b,Odin,Open Baltic,11_2018,57.3202,20.0498,Sea,,9.62835819774718,
2018,11,TF0271b,Odin,Open Baltic,11_2018,57.3199,20.0504,Sea,,9.62835819774718,
2018,11,TF0271b,Odin,Open Baltic,11_2018,57.3199,20.0502,Sea,,9.62835819774718,
2018,11,TF0271b,Odin,Open Baltic,11_2018,57.3201,20.0502,Sea,,9.62835819774718,
2018,11,TF0271b,Odin,Open Baltic,11_2018,57.32,20.0503,Sea,,9.62835819774718,
2018,11,TF0271b,Odin,Open Baltic,11_2018,57.3202,20.0499,Sea,,9.62835819774718,
2018,11,TF0272,Odin,Open Baltic,11_2018,57.0718,19.8301,Sea,,10.5049425742574,
2018,11,TF0282,Odin,Open Baltic,11_2018,58.8847,20.3168,Sea,,9.0255320754717,
2018,11,TF0283,Odin,Open Baltic,11_2018,58.7839,19.0992,Sea,,8.66188067226891,
2018,11,TF0284,Odin,Open Baltic,11_2018,58.5834,18.2337,Sea,,9.740691367713,
2018,11,TF0284,Odin,Open Baltic,11_2018,58.5835,18.2329,Sea,,9.740691367713,
2018,11,TF0284,Odin,Open Baltic,11_2018,58.5799,18.2323,Sea,,9.740691367713,
2018,11,TF0284,Odin,Open Baltic,11_2018,58.5743,18.2303,Sea,,9.740691367713,
2018,11,TF0284,Odin,Open Baltic,11_2018,58.5712,18.2304,Sea,,9.740691367713,
2018,11,TF0285,Odin,Open Baltic,11_2018,58.4421,20.3333,Sea,,8.62585299145299,
2018,11,TF0286,Odin,Open Baltic,11_2018,58,19.8994,Sea,,10.0867991176471,
2018,11,TF0286,Odin,Open Baltic,11_2018,57.9999,19.8999,Sea,,10.0867991176471,
2018,11,TF0360,Odin,Open Baltic,11_2018,54.6001,10.4507,Sea,,19.6612428571429,
2018,11,TF0361,Odin,Open Baltic,11_2018,54.6584,10.7668,Sea,,17.81715,
2018,11,TFO5,Odin,Open Baltic,11_2018,54.2318,12.0747,Sea,,13.9359217391304,
2018,11,TFO5,Odin,Open Baltic,11_2018,54.2319,12.0749,Sea,,13.9359217391304,
2019,1,TF0001,Odin,Open Baltic,1_2019,54.6963,12.6974,Sea,,9.93514675324675,
2019,1,TF0002,Odin,Open Baltic,1_2019,54.6495,12.4486,Sea,,9.60809682539683,
2019,1,TF0010,Odin,Open Baltic,1_2019,54.5521,11.3191,Sea,,14.7001507246377,
2019,1,TF0010,Odin,Open Baltic,1_2019,54.5521,11.3179,Sea,,14.7001507246377,
2019,1,TF0012,Odin,Open Baltic,1_2019,54.3149,11.5478,Sea,,15.0496352601156,
2019,1,TF0012,Odin,Open Baltic,1_2019,54.3151,11.549,Sea,,15.0496352601156,
2019,1,TF0030,Odin,Open Baltic,1_2019,54.7238,12.7822,Sea,,8.82350240963855,
2019,1,TF0041,Odin,Open Baltic,1_2019,54.4074,12.0617,Sea,,11.8387181818182,
2019,1,TF0046,Odin,Open Baltic,1_2019,54.4667,12.2158,Sea,,12.75824,
2019,1,TF0113,Odin,Open Baltic,1_2019,54.9251,13.5003,Sea,,10.9445322128852,
2019,1,TF0113,Odin,Open Baltic,1_2019,54.925,13.5006,Sea,,10.9445322128852,
2019,1,TF0114,Odin,Open Baltic,1_2019,54.8599,13.2746,Sea,,11.421951497006,
2019,1,TF0115,Odin,Open Baltic,1_2019,54.7948,13.0582,Sea,,8.51716636363636,
2019,1,TF0360,Odin,Open Baltic,1_2019,54.6003,10.4498,Sea,,19.8834123076923,
2019,1,TFO5,Odin,Open Baltic,1_2019,54.2315,12.075,Sea,,12.2196840909091,
2019,2,ABBOJE,Odin,Open Baltic,2_2019,54.8802,13.8665,Sea,,10.4735906976744,
2019,2,OBBOJE,Odin,Open Baltic,2_2019,54.0766,14.1538,Sea,,7.70325098039216,
2019,2,TF0012,Odin,Open Baltic,2_2019,54.3127,11.5515,Sea,,17.1039855555556,
2019,2,TF0030,Odin,Open Baltic,2_2019,54.7235,12.7829,Sea,,8.73313205128205,
2019,2,TF0046,Odin,Open Baltic,2_2019,54.4701,12.2428,Sea,,13.4860553398058,
2019,2,TF0103,Odin,Open Baltic,2_2019,55.0633,13.9879,Sea,,9.90245423728814,
2019,2,TF0104,Odin,Open Baltic,2_2019,55.0684,13.8128,Sea,,10.0442034285714,
2019,2,TF0105,Odin,Open Baltic,2_2019,55.0251,13.6062,Sea,,10.515748,
2019,2,TF0109,Odin,Open Baltic,2_2019,55.0004,14.0822,Sea,,10.3636740331492,
2019,2,TF0112,Odin,Open Baltic,2_2019,54.8039,13.9571,Sea,,11.1611366666667,
2019,2,TF0113,Odin,Open Baltic,2_2019,54.9253,13.5006,Sea,,10.3245372093023,
2019,2,TF0140,Odin,Open Baltic,2_2019,55.4668,14.7164,Sea,,9.47605969581749,
2019,2,TF0142,Odin,Open Baltic,2_2019,55.4053,14.5365,Sea,,7.69950308370044,
2019,2,TF0144,Odin,Open Baltic,2_2019,55.2557,14.4926,Sea,,7.76334910179641,
2019,2,TF0145,Odin,Open Baltic,2_2019,55.1657,14.25,Sea,,9.30403965517241,
2019,2,TF0200,Odin,Open Baltic,2_2019,55.3834,15.3317,Sea,,11.0148960227273,
2019,2,TF0207,Odin,Open Baltic,2_2019,55.4963,15.0911,Sea,,10.6987798780488,
2019,2,TF0213,Odin,Open Baltic,2_2019,55.2504,15.982,Sea,,11.3719522661524,
2019,2,TF0213,Odin,Open Baltic,2_2019,55.2505,15.9831,Sea,,11.3719522661524,
2019,2,TF0213,Odin,Open Baltic,2_2019,55.2503,15.9835,Sea,,11.3719522661524,
2019,2,TF0214,Odin,Open Baltic,2_2019,55.1608,15.6608,Sea,,11.612259833795,
2019,2,TF0222,Odin,Open Baltic,2_2019,55.2163,17.0707,Sea,,9.71458793103448,
2019,2,TF0226,Odin,Open Baltic,2_2019,55.2967,16.432,Sea,,7.63082,
2019,2,TF0240,Odin,Open Baltic,2_2019,58,18.0002,Sea,,9.01105231481482,
2019,2,TF0240,Odin,Open Baltic,2_2019,58.0001,17.999,Sea,,9.01105231481482,
2019,2,TF0242,Odin,Open Baltic,2_2019,57.718,17.3667,Sea,,8.70901261950287,
2019,2,TF0245,Odin,Open Baltic,2_2019,57.1172,17.6678,Sea,,8.25360071428571,
2019,2,TF0250,Odin,Open Baltic,2_2019,56.0827,19.1673,Sea,,9.35075941422594,
2019,2,TF0256,Odin,Open Baltic,2_2019,55.3264,18.2357,Sea,,8.40017823129252,
2019,2,TF0259,Odin,Open Baltic,2_2019,55.5499,18.4006,Sea,,8.03356140350877,
2019,2,TF0260a,Odin,Open Baltic,2_2019,56.6333,19.5834,Sea,,9.67714569892473,
2019,2,TF0267,Odin,Open Baltic,2_2019,55.2862,17.5953,Sea,,9.3392346875,
2019,2,TF0270,Odin,Open Baltic,2_2019,57.6166,20.1665,Sea,,9.55573815551537,
2019,2,TF0271b,Odin,Open Baltic,2_2019,57.3199,20.0499,Sea,,10.6179891288697,
2019,2,TF0271b,Odin,Open Baltic,2_2019,57.3204,20.0498,Sea,,10.6179891288697,
2019,2,TF0271b,Odin,Open Baltic,2_2019,57.32,20.0498,Sea,,10.6179891288697,
2019,2,TF0271b,Odin,Open Baltic,2_2019,57.3197,20.0501,Sea,,10.6179891288697,
2019,2,TF0271b,Odin,Open Baltic,2_2019,57.3203,20.0492,Sea,,10.6179891288697,
2019,2,TF0271b,Odin,Open Baltic,2_2019,57.3199,20.0486,Sea,,10.6179891288697,
2019,2,TF0271b,Odin,Open Baltic,2_2019,57.3196,20.0506,Sea,,10.6179891288697,
2019,2,TF0271b,Odin,Open Baltic,2_2019,57.3181,20.0473,Sea,,10.6179891288697,
2019,2,TF0272,Odin,Open Baltic,2_2019,57.071,19.8298,Sea,,10.8668721189591,
2019,2,TF0283,Odin,Open Baltic,2_2019,58.7836,19.1015,Sea,,8.49025831485588,
2019,2,TF0284,Odin,Open Baltic,2_2019,58.5833,18.2342,Sea,,9.90283977509371,
2019,2,TF0284,Odin,Open Baltic,2_2019,58.5835,18.2324,Sea,,9.90283977509371,
2019,2,TF0284,Odin,Open Baltic,2_2019,58.5829,18.2335,Sea,,9.90283977509371,
2019,2,TF0284,Odin,Open Baltic,2_2019,58.5833,18.2326,Sea,,9.90283977509371,
2019,2,TF0284,Odin,Open Baltic,2_2019,58.5836,18.2327,Sea,,9.90283977509371,
2019,2,TF0285,Odin,Open Baltic,2_2019,58.4432,20.3358,Sea,,9.10669625779626,
2019,2,TF0286,Odin,Open Baltic,2_2019,58.0006,19.9028,Sea,,10.3144781021898,
2019,2,TF0286,Odin,Open Baltic,2_2019,58.0004,19.9005,Sea,,10.3144781021898,
2019,2,TF0289,Odin,Open Baltic,2_2019,58.7659,20.3321,Sea,,10.0352362416107,
2019,3,ABBOJE,Odin,Open Baltic,3_2019,54.883,13.8558,Sea,,9.7686775147929,
2019,3,Gotland_NE,Odin,Open Baltic,3_2019,57.3662,20.3391,Sea,,10.81217479092,
2019,3,no named,Odin,Open Baltic,3_2019,55.2772,16.5521,Sea,,8.19741220472441,
2019,3,TF0001,Odin,Open Baltic,3_2019,54.6966,12.7057,Sea,,9.58070649350649,
2019,3,TF0002,Odin,Open Baltic,3_2019,54.6501,12.4504,Sea,,12.5127754098361,
2019,3,TF0010,Odin,Open Baltic,3_2019,54.5518,11.3201,Sea,,17.7084314285714,
2019,3,TF0011,Odin,Open Baltic,3_2019,54.4133,11.6169,Sea,,16.7037466666667,
2019,3,TF0012,Odin,Open Baltic,3_2019,54.3151,11.5528,Sea,,17.3830163043478,
2019,3,TF0017,Odin,Open Baltic,3_2019,54.3915,11.8245,Sea,,16.2794591549296,
2019,3,TF0030,Odin,Open Baltic,3_2019,54.723,12.7837,Sea,,10.0265932926829,
2019,3,TF0030,Odin,Open Baltic,3_2019,54.7231,12.7835,Sea,,10.0265932926829,
2019,3,TF0041,Odin,Open Baltic,3_2019,54.4046,12.0625,Sea,,15.5104476190476,
2019,3,TF0046,Odin,Open Baltic,3_2019,54.4698,12.2424,Sea,,14.3323328571429,
2019,3,TF0046,Odin,Open Baltic,3_2019,54.4699,12.2419,Sea,,14.3323328571429,
2019,3,TF0083,Odin,Open Baltic,3_2019,54.5498,12.2751,Sea,,13.8472105263158,
2019,3,TF0103,Odin,Open Baltic,3_2019,55.0637,13.9888,Sea,,8.99721761363636,
2019,3,TF0104,Odin,Open Baltic,3_2019,55.0687,13.814,Sea,,8.88919647058824,
2019,3,TF0105,Odin,Open Baltic,3_2019,55.0252,13.6063,Sea,,9.2091261627907,
2019,3,TF0109,Odin,Open Baltic,3_2019,55.0005,14.0835,Sea,,9.79353809523809,
2019,3,TF0109,Odin,Open Baltic,3_2019,55.0002,14.0852,Sea,,9.79353809523809,
2019,3,TF0112,Odin,Open Baltic,3_2019,54.8038,13.9585,Sea,,9.43852876712329,
2019,3,TF0113,Odin,Open Baltic,3_2019,54.9252,13.501,Sea,,10.3789531791908,
2019,3,TF0114,Odin,Open Baltic,3_2019,54.86,13.2771,Sea,,9.49041265060241,
2019,3,TF0122,Odin,Open Baltic,3_2019,54.9903,13.7698,Sea,,9.63256534090909,
2019,3,TF0123,Odin,Open Baltic,3_2019,54.7998,13.6506,Sea,,9.54274938271605,
2019,3,TF0140,Odin,Open Baltic,3_2019,55.4669,14.7173,Sea,,9.51219808429119,
2019,3,TF0142,Odin,Open Baltic,3_2019,55.4049,14.5374,Sea,,8.67407578475336,
2019,3,TF0145,Odin,Open Baltic,3_2019,55.1672,14.2507,Sea,,8.60223295454546,
2019,3,TF0200,Odin,Open Baltic,3_2019,55.3835,15.3337,Sea,,11.8634102272727,
2019,3,TF0206,Odin,Open Baltic,3_2019,55.5332,14.9141,Sea,,10.1063834507042,
2019,3,TF0207,Odin,Open Baltic,3_2019,55.4962,15.0937,Sea,,11.0767073846154,
2019,3,TF0208,Odin,Open Baltic,3_2019,55.4537,15.2333,Sea,,11.8195025568182,
2019,3,TF0211,Odin,Open Baltic,3_2019,55.3304,15.6154,Sea,,12.0700070652174,
2019,3,TF0213,Odin,Open Baltic,3_2019,55.2495,15.9837,Sea,,11.251808046875,
2019,3,TF0213,Odin,Open Baltic,3_2019,55.2505,15.9833,Sea,,11.251808046875,
2019,3,TF0213,Odin,Open Baltic,3_2019,55.2505,15.9843,Sea,,11.251808046875,
2019,3,TF0213,Odin,Open Baltic,3_2019,55.25,15.9837,Sea,,11.251808046875,
2019,3,TF0221,Odin,Open Baltic,3_2019,55.2217,16.1672,Sea,,10.8256296178344,
2019,3,TF0222,Odin,Open Baltic,3_2019,55.2165,17.0677,Sea,,9.54476142857143,
2019,3,TF0224,Odin,Open Baltic,3_2019,55.2833,16.5009,Sea,,8.29454427966102,
2019,3,TF0224,Odin,Open Baltic,3_2019,55.283,16.5058,Sea,,8.29454427966102,
2019,3,TF0226,Odin,Open Baltic,3_2019,55.296,16.4293,Sea,,8.62354074074074,
2019,3,TF0227,Odin,Open Baltic,3_2019,55.2621,16.6374,Sea,,8.90675366795367,
2019,3,TF0240,Odin,Open Baltic,3_2019,57.9998,18.0011,Sea,,9.07337943485086,
2019,3,TF0245,Odin,Open Baltic,3_2019,57.1171,17.6672,Sea,,8.55440046948357,
2019,3,TF0250,Odin,Open Baltic,3_2019,56.0831,19.1677,Sea,,9.27431600877193,
2019,3,TF0255,Odin,Open Baltic,3_2019,55.6332,18.6013,Sea,,8.53608516483516,
2019,3,TF0256,Odin,Open Baltic,3_2019,55.3268,18.2348,Sea,,8.20741232876712,
2019,3,TF0259,Odin,Open Baltic,3_2019,55.5498,18.4003,Sea,,8.46056144927536,
2019,3,TF0260a,Odin,Open Baltic,3_2019,56.6331,19.5837,Sea,,9.6664833935018,
2019,3,TF0261,Odin,Open Baltic,3_2019,56.491,19.4817,Sea,,9.77506716981132,
2019,3,TF0262,Odin,Open Baltic,3_2019,56.2345,19.3018,Sea,,9.44356503067485,
