PN-Stellennr.	PN-Stellenbezeichnung	Probenahmedatum	Tiefeninformation	Parameter	Endergebnis	Einheit
109016609	S66	25.11.2021 08:00		Uhrzeit	11:25	Uhr
109016609	S66	25.11.2021 08:00		Probenahmetiefe	0.77	m
109016609	S66	25.11.2021 08:00		Wolken	100	%
109016609	S66	25.11.2021 08:00		Luftdruck	1014	mbar
109016609	S66	25.11.2021 08:00		Wellenhöhe	2	m
109016609	S66	25.11.2021 08:00		Eisbedeckung	0	%
109016609	S66	25.11.2021 08:00		Lufttemperatur	6.2	°C
109016609	S66	25.11.2021 08:00		Windstärke	6	m/s
109016609	S66	25.11.2021 08:00		Windrichtung	250	°
109016609	S66	13.10.2021 08:00		Uhrzeit	12:05	Uhr
109016609	S66	13.10.2021 08:00		Probenahmetiefe	1	m
109016609	S66	13.10.2021 08:00		Wolken	20	%
109016609	S66	13.10.2021 08:00		Luftdruck	1020	mbar
109016609	S66	13.10.2021 08:00		Wellenhöhe	0.2	m
109016609	S66	13.10.2021 08:00		Eisbedeckung	0	%
109016609	S66	13.10.2021 08:00		Lufttemperatur	13.8	°C
109016609	S66	13.10.2021 08:00		Windstärke	3	m/s
109016609	S66	13.10.2021 08:00		Windrichtung	350	°
109016609	S66	25.08.2021 08:00		Uhrzeit	14:13	Uhr
109016609	S66	25.08.2021 08:00		Probenahmetiefe	1.16	m
109016609	S66	25.08.2021 08:00		Wolken	100	%
109016609	S66	25.08.2021 08:00		Luftdruck	1018	mbar
109016609	S66	25.08.2021 08:00		Wellenhöhe	0.2	m
109016609	S66	25.08.2021 08:00		Eisbedeckung	0	%
109016609	S66	25.08.2021 08:00		Lufttemperatur	15.7	°C
109016609	S66	25.08.2021 08:00		Windstärke	8	m/s
109016609	S66	25.08.2021 08:00		Windrichtung	255	°
109016609	S66	05.08.2021 08:00		Uhrzeit	11:11	Uhr
109016609	S66	05.08.2021 08:00		Probenahmetiefe	0.89	m
109016609	S66	05.08.2021 08:00		Wolken	20	%
109016609	S66	05.08.2021 08:00		Luftdruck	1016	mbar
109016609	S66	05.08.2021 08:00		Wellenhöhe	0.1	m
109016609	S66	05.08.2021 08:00		Eisbedeckung	0	%
109016609	S66	05.08.2021 08:00		Lufttemperatur	22.1	°C
109016609	S66	05.08.2021 08:00		Windstärke	4	m/s
109016609	S66	05.08.2021 08:00		Windrichtung	85	°
109016609	S66	15.07.2021 08:00		Uhrzeit	11:55	Uhr
109016609	S66	15.07.2021 08:00		Probenahmetiefe	1.05	m
109016609	S66	15.07.2021 08:00		Wolken	20	%
109016609	S66	15.07.2021 08:00		Luftdruck	1013	mbar
109016609	S66	15.07.2021 08:00		Wellenhöhe	0.2	m
109016609	S66	15.07.2021 08:00		Eisbedeckung	0	%
109016609	S66	15.07.2021 08:00		Lufttemperatur	24.1	°C
109016609	S66	15.07.2021 08:00		Windstärke	4	m/s
109016609	S66	15.07.2021 08:00		Windrichtung	300	°
109016609	S66	12.05.2021 08:00		Eisbedeckung	0	%
109016609	S66	12.05.2021 08:00		Luftdruck	1007	mbar
109016609	S66	12.05.2021 08:00		Lufttemperatur	13	°C
109016609	S66	12.05.2021 08:00		Probenahmetiefe	1.13	m
109016609	S66	12.05.2021 08:00		Uhrzeit	12:00	Uhr
109016609	S66	12.05.2021 08:00		Wellenhöhe	0.3	m
109016609	S66	12.05.2021 08:00		Windrichtung	270	°
109016609	S66	12.05.2021 08:00		Windstärke	5	m/s
109016609	S66	12.05.2021 08:00		Wolken	100	%
109016609	S66	25.03.2021 08:00		Eisbedeckung	0	%
109016609	S66	25.03.2021 08:00		Luftdruck	1023	mbar
109016609	S66	25.03.2021 08:00		Lufttemperatur	8.1	°C
109016609	S66	25.03.2021 08:00		Probenahmetiefe	1.25	m
109016609	S66	25.03.2021 08:00		Uhrzeit	11:55	Uhr
109016609	S66	25.03.2021 08:00		Wellenhöhe	0.2	m
109016609	S66	25.03.2021 08:00		Windrichtung	270	°
109016609	S66	25.03.2021 08:00		Windstärke	3	m/s
109016609	S66	25.03.2021 08:00		Wolken	40	%
109016609	S66	08.04.2021 08:00		Eisbedeckung	0	%
109016609	S66	08.04.2021 08:00		Luftdruck	1004	mbar
109016609	S66	08.04.2021 08:00		Lufttemperatur	5.8	°C
109016609	S66	08.04.2021 08:00		Probenahmetiefe	0.98	m
109016609	S66	08.04.2021 08:00		Uhrzeit	11:37	Uhr
109016609	S66	08.04.2021 08:00		Wellenhöhe	0.3	m
109016609	S66	08.04.2021 08:00		Windrichtung	260	°
109016609	S66	08.04.2021 08:00		Windstärke	8	m/s
109016609	S66	08.04.2021 08:00		Wolken	100	%
109016609	S66	14.01.2021 08:00		Uhrzeit	12:46	Uhr
109016609	S66	14.01.2021 08:00		Probenahmetiefe	0.99	m
109016609	S66	14.01.2021 08:00		Wolken	100	%
109016609	S66	14.01.2021 08:00		Luftdruck	1017	mbar
109016609	S66	14.01.2021 08:00		Wellenhöhe	0.2	m
109016609	S66	14.01.2021 08:00		Eisbedeckung	0	%
109016609	S66	14.01.2021 08:00		Lufttemperatur	0.7	°C
109016609	S66	14.01.2021 08:00		Windstärke	6	m/s
109016609	S66	14.01.2021 08:00		Windrichtung	40	°
112391004	RB10	09.11.2021 08:00	Grundnähe	Uhrzeit	10:11	Uhr
112391004	RB10	09.11.2021 08:00	Grundnähe	Probenahmetiefe	7.2	m
112391004	RB10	09.11.2021 08:00		Uhrzeit	10:12	Uhr
112391004	RB10	09.11.2021 08:00		Probenahmetiefe	1.26	m
112391004	RB10	09.11.2021 08:00		Wolken	100	%
112391004	RB10	09.11.2021 08:00		Luftdruck	1026	mbar
112391004	RB10	09.11.2021 08:00		Wellenhöhe	0.3	m
112391004	RB10	09.11.2021 08:00		Eisbedeckung	0	%
112391004	RB10	09.11.2021 08:00		Lufttemperatur	8.3	°C
112391004	RB10	09.11.2021 08:00		Windstärke	3	m/s
112391004	RB10	09.11.2021 08:00		Windrichtung	180	°
112390909	RB9	09.11.2021 08:00	Grundnähe	Uhrzeit	09:30	Uhr
112390909	RB9	09.11.2021 08:00	Grundnähe	Probenahmetiefe	6.41	m
112390909	RB9	09.11.2021 08:00		Uhrzeit	09:31	Uhr
112390909	RB9	09.11.2021 08:00		Probenahmetiefe	1.22	m
112390909	RB9	09.11.2021 08:00		Wolken	100	%
112390909	RB9	09.11.2021 08:00		Luftdruck	1026	mbar
112390909	RB9	09.11.2021 08:00		Wellenhöhe	0.1	m
112390909	RB9	09.11.2021 08:00		Eisbedeckung	0	%
112390909	RB9	09.11.2021 08:00		Lufttemperatur	8.4	°C
112390909	RB9	09.11.2021 08:00		Windstärke	2	m/s
112390909	RB9	09.11.2021 08:00		Windrichtung	150	°
112280603	RB6	09.11.2021 08:00		Uhrzeit	08:26	Uhr
112280603	RB6	09.11.2021 08:00		Probenahmetiefe	1.13	m
112280603	RB6	09.11.2021 08:00		Wolken	100	%
112280603	RB6	09.11.2021 08:00		Luftdruck	1026	mbar
112280603	RB6	09.11.2021 08:00		Wellenhöhe	0.1	m
112280603	RB6	09.11.2021 08:00		Eisbedeckung	0	%
112280603	RB6	09.11.2021 08:00		Lufttemperatur	8.1	°C
112280603	RB6	09.11.2021 08:00		Windstärke	2	m/s
112280603	RB6	09.11.2021 08:00		Windrichtung	222	°
112391004	RB10	04.10.2021 08:00	Grundnähe	Uhrzeit	15:04	Uhr
112391004	RB10	04.10.2021 08:00	Grundnähe	Probenahmetiefe	7.51	m
112391004	RB10	04.10.2021 08:00		Uhrzeit	15:05	Uhr
112391004	RB10	04.10.2021 08:00		Probenahmetiefe	0.97	m
112391004	RB10	04.10.2021 08:00		Wolken	100	%
112391004	RB10	04.10.2021 08:00		Luftdruck	1020	mbar
112391004	RB10	04.10.2021 08:00		Wellenhöhe	0.2	m
112391004	RB10	04.10.2021 08:00		Eisbedeckung	0	%
112391004	RB10	04.10.2021 08:00		Lufttemperatur	15.4	°C
112391004	RB10	04.10.2021 08:00		Windstärke	4	m/s
112391004	RB10	04.10.2021 08:00		Windrichtung	200	°
112390909	RB9	04.10.2021 08:00	Grundnähe	Uhrzeit	14:34	Uhr
112390909	RB9	04.10.2021 08:00	Grundnähe	Probenahmetiefe	5.96	m
112390909	RB9	04.10.2021 08:00		Uhrzeit	14:35	Uhr
112390909	RB9	04.10.2021 08:00		Probenahmetiefe	0.95	m
112390909	RB9	04.10.2021 08:00		Wolken	100	%
112390909	RB9	04.10.2021 08:00		Luftdruck	1020	mbar
112390909	RB9	04.10.2021 08:00		Wellenhöhe	0.1	m
112390909	RB9	04.10.2021 08:00		Eisbedeckung	0	%
112390909	RB9	04.10.2021 08:00		Lufttemperatur	15.5	°C
112390909	RB9	04.10.2021 08:00		Windstärke	4	m/s
112390909	RB9	04.10.2021 08:00		Windrichtung	210	°
112280603	RB6	04.10.2021 08:00		Uhrzeit	13:20	Uhr
112280603	RB6	04.10.2021 08:00		Probenahmetiefe	1.08	m
112280603	RB6	04.10.2021 08:00		Wolken	100	%
112280603	RB6	04.10.2021 08:00		Luftdruck	1020	mbar
112280603	RB6	04.10.2021 08:00		Wellenhöhe	0.1	m
112280603	RB6	04.10.2021 08:00		Eisbedeckung	0	%
112280603	RB6	04.10.2021 08:00		Lufttemperatur	16.5	°C
112280603	RB6	04.10.2021 08:00		Windstärke	4	m/s
112280603	RB6	04.10.2021 08:00		Windrichtung	220	°
112391004	RB10	10.08.2021 08:00	Grundnähe	Uhrzeit	09:47	Uhr
112391004	RB10	10.08.2021 08:00	Grundnähe	Probenahmetiefe	7.61	m
112391004	RB10	10.08.2021 08:00		Uhrzeit	09:48	Uhr
112391004	RB10	10.08.2021 08:00		Probenahmetiefe	0.94	m
112391004	RB10	10.08.2021 08:00		Wellenhöhe	0.2	m
112391004	RB10	10.08.2021 08:00		Eisbedeckung	0	%
112391004	RB10	10.08.2021 08:00		Lufttemperatur	18.5	°C
112391004	RB10	10.08.2021 08:00		Windstärke	4	m/s
112391004	RB10	10.08.2021 08:00		Windrichtung	200	°
112391004	RB10	10.08.2021 08:00		Luftdruck	1016	mbar
112391004	RB10	10.08.2021 08:00		Wolken	80	%
112390909	RB9	10.08.2021 08:00	Grundnähe	Uhrzeit	09:17	Uhr
112390909	RB9	10.08.2021 08:00	Grundnähe	Probenahmetiefe	5.97	m
112390909	RB9	10.08.2021 08:00		Uhrzeit	09:18	Uhr
112390909	RB9	10.08.2021 08:00		Probenahmetiefe	0.95	m
112390909	RB9	10.08.2021 08:00		Wolken	80	%
112390909	RB9	10.08.2021 08:00		Luftdruck	1016	mbar
112390909	RB9	10.08.2021 08:00		Wellenhöhe	0.3	m
112390909	RB9	10.08.2021 08:00		Eisbedeckung	0	%
112390909	RB9	10.08.2021 08:00		Lufttemperatur	18.2	°C
112390909	RB9	10.08.2021 08:00		Windstärke	5	m/s
112390909	RB9	10.08.2021 08:00		Windrichtung	200	°
112280603	RB6	10.08.2021 08:00		Uhrzeit	08:19	Uhr
112280603	RB6	10.08.2021 08:00		Probenahmetiefe	1.01	m
112280603	RB6	10.08.2021 08:00		Wolken	90	%
112280603	RB6	10.08.2021 08:00		Luftdruck	1016	mbar
112280603	RB6	10.08.2021 08:00		Wellenhöhe	0.2	m
112280603	RB6	10.08.2021 08:00		Eisbedeckung	0	%
112280603	RB6	10.08.2021 08:00		Lufttemperatur	16	°C
112280603	RB6	10.08.2021 08:00		Windstärke	4	m/s
112280603	RB6	10.08.2021 08:00		Windrichtung	190	°
112391004	RB10	20.07.2021 08:00	Grundnähe	Probenahmetiefe	7.36	m
112391004	RB10	20.07.2021 08:00	Grundnähe	Uhrzeit	09:40	Uhr
112391004	RB10	20.07.2021 08:00		Uhrzeit	09:41	Uhr
112391004	RB10	20.07.2021 08:00		Probenahmetiefe	1.01	m
112391004	RB10	20.07.2021 08:00		Wolken	100	%
112391004	RB10	20.07.2021 08:00		Luftdruck	1021	mbar
112391004	RB10	20.07.2021 08:00		Wellenhöhe	0.3	m
112391004	RB10	20.07.2021 08:00		Eisbedeckung	0	%
112391004	RB10	20.07.2021 08:00		Lufttemperatur	20.8	°C
112391004	RB10	20.07.2021 08:00		Windstärke	6	m/s
112391004	RB10	20.07.2021 08:00		Windrichtung	320	°
112390909	RB9	20.07.2021 08:00	Grundnähe	Uhrzeit	09:09	Uhr
112390909	RB9	20.07.2021 08:00	Grundnähe	Probenahmetiefe	6.33	m
112390909	RB9	20.07.2021 08:00		Uhrzeit	09:10	Uhr
112390909	RB9	20.07.2021 08:00		Probenahmetiefe	1.1	m
112390909	RB9	20.07.2021 08:00		Wolken	100	%
112390909	RB9	20.07.2021 08:00		Luftdruck	1021	mbar
112390909	RB9	20.07.2021 08:00		Wellenhöhe	0.1	m
112390909	RB9	20.07.2021 08:00		Eisbedeckung	0	%
112390909	RB9	20.07.2021 08:00		Lufttemperatur	19.4	°C
112390909	RB9	20.07.2021 08:00		Windstärke	5	m/s
112390909	RB9	20.07.2021 08:00		Windrichtung	310	°
112280603	RB6	20.07.2021 08:00		Uhrzeit	08:13	Uhr
112280603	RB6	20.07.2021 08:00		Probenahmetiefe	0.95	m
112280603	RB6	20.07.2021 08:00		Wolken	100	%
112280603	RB6	20.07.2021 08:00		Luftdruck	1021	mbar
112280603	RB6	20.07.2021 08:00		Wellenhöhe	0.1	m
112280603	RB6	20.07.2021 08:00		Eisbedeckung	0	%
112280603	RB6	20.07.2021 08:00		Lufttemperatur	18.3	°C
112280603	RB6	20.07.2021 08:00		Windstärke	5	m/s
112280603	RB6	20.07.2021 08:00		Windrichtung	320	°
112391004	RB10	04.05.2021 08:00	Grundnähe	Probenahmetiefe	7.4	m
112391004	RB10	04.05.2021 08:00	Grundnähe	Uhrzeit	09:49	Uhr
112391004	RB10	04.05.2021 08:00		Uhrzeit	09:50	Uhr
112391004	RB10	04.05.2021 08:00		Probenahmetiefe	0.79	m
112391004	RB10	04.05.2021 08:00		Wolken	100	%
112391004	RB10	04.05.2021 08:00		Luftdruck	1004	mbar
112391004	RB10	04.05.2021 08:00		Wellenhöhe	0.3	m
112391004	RB10	04.05.2021 08:00		Eisbedeckung	0	%
112391004	RB10	04.05.2021 08:00		Lufttemperatur	8.6	°C
112391004	RB10	04.05.2021 08:00		Windstärke	5	m/s
112391004	RB10	04.05.2021 08:00		Windrichtung	140	°
112390909	RB9	04.05.2021 08:00	Grundnähe	Uhrzeit	09:20	Uhr
112390909	RB9	04.05.2021 08:00	Grundnähe	Probenahmetiefe	6.1	m
112390909	RB9	04.05.2021 08:00		Uhrzeit	09:20	Uhr
112390909	RB9	04.05.2021 08:00		Probenahmetiefe	1.08	m
112390909	RB9	04.05.2021 08:00		Wolken	100	%
112390909	RB9	04.05.2021 08:00		Luftdruck	1004	mbar
112390909	RB9	04.05.2021 08:00		Wellenhöhe	0.2	m
112390909	RB9	04.05.2021 08:00		Eisbedeckung	0	%
112390909	RB9	04.05.2021 08:00		Lufttemperatur	8	°C
112390909	RB9	04.05.2021 08:00		Windstärke	5	m/s
112390909	RB9	04.05.2021 08:00		Windrichtung	140	°
112280603	RB6	04.05.2021 08:00		Uhrzeit	08:22	Uhr
112280603	RB6	04.05.2021 08:00		Probenahmetiefe	0.96	m
112280603	RB6	04.05.2021 08:00		Wolken	100	%
112280603	RB6	04.05.2021 08:00		Luftdruck	1004	mbar
112280603	RB6	04.05.2021 08:00		Wellenhöhe	0.2	m
112280603	RB6	04.05.2021 08:00		Eisbedeckung	0	%
112280603	RB6	04.05.2021 08:00		Lufttemperatur	8	°C
112280603	RB6	04.05.2021 08:00		Windstärke	4	m/s
112280603	RB6	04.05.2021 08:00		Windrichtung	140	°
112391004	RB10	20.04.2021 08:00	Grundnähe	Uhrzeit	09:46	Uhr
112391004	RB10	20.04.2021 08:00	Grundnähe	Probenahmetiefe	7.36	m
112391004	RB10	20.04.2021 08:00		Windstärke	3	m/s
112391004	RB10	20.04.2021 08:00		Wellenhöhe	0.2	m
112391004	RB10	20.04.2021 08:00		Eisbedeckung	0	%
112391004	RB10	20.04.2021 08:00		Lufttemperatur	9	°C
112391004	RB10	20.04.2021 08:00		Windrichtung	50	°
112391004	RB10	20.04.2021 08:00		Uhrzeit	09:47	Uhr
112391004	RB10	20.04.2021 08:00		Probenahmetiefe	0.94	m
112391004	RB10	20.04.2021 08:00		Wolken	40	%
112391004	RB10	20.04.2021 08:00		Luftdruck	1023	mbar
112390909	RB9	20.04.2021 08:00	Grundnähe	Uhrzeit	09:18	Uhr
112390909	RB9	20.04.2021 08:00	Grundnähe	Probenahmetiefe	5.92	m
112390909	RB9	20.04.2021 08:00		Wellenhöhe	0.2	m
112390909	RB9	20.04.2021 08:00		Eisbedeckung	0	%
112390909	RB9	20.04.2021 08:00		Lufttemperatur	9.1	°C
112390909	RB9	20.04.2021 08:00		Windstärke	3	m/s
112390909	RB9	20.04.2021 08:00		Windrichtung	50	°
112390909	RB9	20.04.2021 08:00		Uhrzeit	09:18	Uhr
112390909	RB9	20.04.2021 08:00		Probenahmetiefe	0.97	m
112390909	RB9	20.04.2021 08:00		Wolken	40	%
112390909	RB9	20.04.2021 08:00		Luftdruck	1022	mbar
112280603	RB6	20.04.2021 08:00		Eisbedeckung	0	%
112280603	RB6	20.04.2021 08:00		Lufttemperatur	7.8	°C
112280603	RB6	20.04.2021 08:00		Windstärke	3	m/s
112280603	RB6	20.04.2021 08:00		Windrichtung	50	°
112280603	RB6	20.04.2021 08:00		Uhrzeit	08:22	Uhr
112280603	RB6	20.04.2021 08:00		Probenahmetiefe	0.89	m
112280603	RB6	20.04.2021 08:00		Wolken	30	%
112280603	RB6	20.04.2021 08:00		Luftdruck	1023	mbar
112280603	RB6	20.04.2021 08:00		Wellenhöhe	0.2	m
112391004	RB10	30.03.2021 08:00	Grundnähe	Uhrzeit	09:37	Uhr
112391004	RB10	30.03.2021 08:00	Grundnähe	Probenahmetiefe	7.55	m
112391004	RB10	30.03.2021 08:00		Uhrzeit	09:38	Uhr
112391004	RB10	30.03.2021 08:00		Probenahmetiefe	0.93	m
112391004	RB10	30.03.2021 08:00		Wolken	0	%
112391004	RB10	30.03.2021 08:00		Luftdruck	1028	mbar
112391004	RB10	30.03.2021 08:00		Windrichtung	200	°
112391004	RB10	30.03.2021 08:00		Wellenhöhe	0.2	m
112391004	RB10	30.03.2021 08:00		Eisbedeckung	0	%
112391004	RB10	30.03.2021 08:00		Lufttemperatur	14.3	°C
112391004	RB10	30.03.2021 08:00		Windstärke	5	m/s
112390909	RB9	30.03.2021 08:00	Grundnähe	Uhrzeit	09:08	Uhr
112390909	RB9	30.03.2021 08:00	Grundnähe	Probenahmetiefe	6.08	m
112390909	RB9	30.03.2021 08:00		Uhrzeit	09:09	Uhr
112390909	RB9	30.03.2021 08:00		Probenahmetiefe	1.02	m
112390909	RB9	30.03.2021 08:00		Wolken	0	%
112390909	RB9	30.03.2021 08:00		Luftdruck	1028	mbar
112390909	RB9	30.03.2021 08:00		Wellenhöhe	0.2	m
112390909	RB9	30.03.2021 08:00		Eisbedeckung	0	%
112390909	RB9	30.03.2021 08:00		Lufttemperatur	12.8	°C
112390909	RB9	30.03.2021 08:00		Windstärke	5	m/s
112390909	RB9	30.03.2021 08:00		Windrichtung	240	°
112280603	RB6	30.03.2021 08:00		Uhrzeit	08:15	Uhr
112280603	RB6	30.03.2021 08:00		Probenahmetiefe	1.02	m
112280603	RB6	30.03.2021 08:00		Wolken	0	%
112280603	RB6	30.03.2021 08:00		Luftdruck	1028	mbar
112280603	RB6	30.03.2021 08:00		Wellenhöhe	0.2	m
112280603	RB6	30.03.2021 08:00		Eisbedeckung	0	%
112280603	RB6	30.03.2021 08:00		Lufttemperatur	9.5	°C
112280603	RB6	30.03.2021 08:00		Windstärke	5	m/s
112280603	RB6	30.03.2021 08:00		Windrichtung	240	°
112190309	RB3	29.11.2021 08:00	Grundnähe	Uhrzeit	12:23	Uhr
112190309	RB3	29.11.2021 08:00	Grundnähe	Probenahmetiefe	5.35	m
112190309	RB3	29.11.2021 08:00		Uhrzeit	12:23	Uhr
112190309	RB3	29.11.2021 08:00		Probenahmetiefe	0.63	m
112190309	RB3	29.11.2021 08:00		Wolken	100	%
112190309	RB3	29.11.2021 08:00		Luftdruck	1010	mbar
112190309	RB3	29.11.2021 08:00		Wellenhöhe	0.2	m
112190309	RB3	29.11.2021 08:00		Eisbedeckung	0	%
112190309	RB3	29.11.2021 08:00		Lufttemperatur	4.4	°C
112190309	RB3	29.11.2021 08:00		Windstärke	9	m/s
112190309	RB3	29.11.2021 08:00		Windrichtung	20	°
112190309	RB3	08.11.2021 08:00	Grundnähe	Uhrzeit	12:57	Uhr
112190309	RB3	08.11.2021 08:00	Grundnähe	Probenahmetiefe	4	m
112190309	RB3	08.11.2021 08:00		Uhrzeit	12:54	Uhr
112190309	RB3	08.11.2021 08:00		Probenahmetiefe	1	m
112190309	RB3	08.11.2021 08:00		Wolken	100	%
112190309	RB3	08.11.2021 08:00		Luftdruck	1017	mbar
112190309	RB3	08.11.2021 08:00		Wellenhöhe	0.1	m
112190309	RB3	08.11.2021 08:00		Eisbedeckung	0	%
112190309	RB3	08.11.2021 08:00		Lufttemperatur	9.7	°C
112190309	RB3	08.11.2021 08:00		Windstärke	2	m/s
112190309	RB3	08.11.2021 08:00		Windrichtung	20	°
112190309	RB3	05.10.2021 08:00	Grundnähe	Uhrzeit	08:05	Uhr
112190309	RB3	05.10.2021 08:00	Grundnähe	Probenahmetiefe	5.06	m
112190309	RB3	05.10.2021 08:00		Uhrzeit	08:05	Uhr
112190309	RB3	05.10.2021 08:00		Probenahmetiefe	0.89	m
112190309	RB3	05.10.2021 08:00		Wolken	100	%
112190309	RB3	05.10.2021 08:00		Luftdruck	1019	mbar
112190309	RB3	05.10.2021 08:00		Wellenhöhe	0.1	m
112190309	RB3	05.10.2021 08:00		Eisbedeckung	0	%
112190309	RB3	05.10.2021 08:00		Lufttemperatur	11.7	°C
112190309	RB3	05.10.2021 08:00		Windstärke	2	m/s
112190309	RB3	05.10.2021 08:00		Windrichtung	110	°
112190309	RB3	09.08.2021 08:00	Grundnähe	Uhrzeit	12:45	Uhr
112190309	RB3	09.08.2021 08:00	Grundnähe	Probenahmetiefe	4.57	m
112190309	RB3	09.08.2021 08:00		Uhrzeit	12:45	Uhr
112190309	RB3	09.08.2021 08:00		Probenahmetiefe	0.91	m
112190309	RB3	09.08.2021 08:00		Wolken	90	%
112190309	RB3	09.08.2021 08:00		Luftdruck	1016	mbar
112190309	RB3	09.08.2021 08:00		Wellenhöhe	0.4	m
112190309	RB3	09.08.2021 08:00		Eisbedeckung	0	%
112190309	RB3	09.08.2021 08:00		Lufttemperatur	20.3	°C
112190309	RB3	09.08.2021 08:00		Windstärke	4	m/s
112190309	RB3	09.08.2021 08:00		Windrichtung	240	°
112190309	RB3	19.07.2021 08:00	Grundnähe	Uhrzeit	12:41	Uhr
112190309	RB3	19.07.2021 08:00	Grundnähe	Probenahmetiefe	5.47	m
112190309	RB3	19.07.2021 08:00		Uhrzeit	12:42	Uhr
112190309	RB3	19.07.2021 08:00		Probenahmetiefe	0.68	m
112190309	RB3	19.07.2021 08:00		Wolken	40	%
112190309	RB3	19.07.2021 08:00		Luftdruck	1022	mbar
112190309	RB3	19.07.2021 08:00		Wellenhöhe	0.2	m
112190309	RB3	19.07.2021 08:00		Eisbedeckung	0	%
112190309	RB3	19.07.2021 08:00		Lufttemperatur	18.8	°C
112190309	RB3	19.07.2021 08:00		Windstärke	5	m/s
112190309	RB3	19.07.2021 08:00		Windrichtung	310	°
112190309	RB3	03.05.2021 08:00	Grundnähe	Uhrzeit	13:04	Uhr
112190309	RB3	03.05.2021 08:00	Grundnähe	Probenahmetiefe	5.12	m
112190309	RB3	03.05.2021 08:00		Uhrzeit	13:05	Uhr
112190309	RB3	03.05.2021 08:00		Probenahmetiefe	1.04	m
112190309	RB3	03.05.2021 08:00		Wolken	100	%
112190309	RB3	03.05.2021 08:00		Lufttemperatur	8	°C
112190309	RB3	03.05.2021 08:00		Luftdruck	1015	mbar
112190309	RB3	03.05.2021 08:00		Wellenhöhe	0.3	m
112190309	RB3	03.05.2021 08:00		Eisbedeckung	0	%
112190309	RB3	03.05.2021 08:00		Windstärke	4	m/s
112190309	RB3	03.05.2021 08:00		Windrichtung	280	°
112190309	RB3	19.04.2021 08:00	Grundnähe	Uhrzeit	13:02	Uhr
112190309	RB3	19.04.2021 08:00	Grundnähe	Probenahmetiefe	4.42	m
112190309	RB3	19.04.2021 08:00		Uhrzeit	13:02	Uhr
112190309	RB3	19.04.2021 08:00		Probenahmetiefe	0.94	m
112190309	RB3	19.04.2021 08:00		Wolken	20	%
112190309	RB3	19.04.2021 08:00		Luftdruck	1023	mbar
112190309	RB3	19.04.2021 08:00		Wellenhöhe	0.2	m
112190309	RB3	19.04.2021 08:00		Eisbedeckung	0	%
112190309	RB3	19.04.2021 08:00		Lufttemperatur	8.7	°C
112190309	RB3	19.04.2021 08:00		Windstärke	3	m/s
112190309	RB3	19.04.2021 08:00		Windrichtung	40	°
112190309	RB3	29.03.2021 08:00	Grundnähe	Uhrzeit	13:02	Uhr
112190309	RB3	29.03.2021 08:00	Grundnähe	Probenahmetiefe	5.02	m
112190309	RB3	29.03.2021 08:00		Lufttemperatur	10.6	°C
112190309	RB3	29.03.2021 08:00		Luftdruck	1024	mbar
112190309	RB3	29.03.2021 08:00		Wellenhöhe	0.2	m
112190309	RB3	29.03.2021 08:00		Eisbedeckung	0	%
112190309	RB3	29.03.2021 08:00		Windstärke	5	m/s
112190309	RB3	29.03.2021 08:00		Windrichtung	190	°
112190309	RB3	29.03.2021 08:00		Uhrzeit	13:02	Uhr
112190309	RB3	29.03.2021 08:00		Probenahmetiefe	0.91	m
112190309	RB3	29.03.2021 08:00		Wolken	100	%
112391500	RB15	20.12.2021 08:00		Uhrzeit	10:45	Uhr
112391500	RB15	20.12.2021 08:00		Probenahmetiefe	0.5	m
112391500	RB15	20.12.2021 08:00		Wolken	20	%
112391500	RB15	20.12.2021 08:00		Luftdruck	1025	mbar
112391500	RB15	20.12.2021 08:00		Wellenhöhe	0.1	m
112391500	RB15	20.12.2021 08:00		Eisbedeckung	0	%
112391500	RB15	20.12.2021 08:00		Lufttemperatur	4.5	°C
112391500	RB15	20.12.2021 08:00		Windstärke	5	m/s
112391500	RB15	20.12.2021 08:00		Windrichtung	20	°
112391500	RB15	16.11.2021 08:00		Uhrzeit	09:15	Uhr
112391500	RB15	16.11.2021 08:00		Probenahmetiefe	0.5	m
112391500	RB15	16.11.2021 08:00		Wolken	100	%
112391500	RB15	16.11.2021 08:00		Luftdruck	1027	mbar
112391500	RB15	16.11.2021 08:00		Wellenhöhe	0	m
112391500	RB15	16.11.2021 08:00		Eisbedeckung	0	%
112391500	RB15	16.11.2021 08:00		Lufttemperatur	6.7	°C
112391500	RB15	16.11.2021 08:00		Windstärke	0	m/s
112391500	RB15	16.11.2021 08:00		Windrichtung	0	°
112391500	RB15	25.10.2021 08:00		Luftdruck	1020	mbar
112391500	RB15	25.10.2021 08:00		Uhrzeit	09:15	Uhr
112391500	RB15	25.10.2021 08:00		Probenahmetiefe	0.5	m
112391500	RB15	25.10.2021 08:00		Wolken	0	%
112391500	RB15	25.10.2021 08:00		Wellenhöhe	0.1	m
112391500	RB15	25.10.2021 08:00		Eisbedeckung	0	%
112391500	RB15	25.10.2021 08:00		Lufttemperatur	6.1	°C
112391500	RB15	25.10.2021 08:00		Windstärke	3	m/s
112391500	RB15	25.10.2021 08:00		Windrichtung	150	°
112391500	RB15	23.09.2021 08:00		Probenahmetiefe	0.5	m
112391500	RB15	23.09.2021 08:00		Eisbedeckung	0	%
112391500	RB15	23.09.2021 08:00		Luftdruck	1012	mbar
