Row_ID;SI_ID;Species;Fish_ID;Total_Length_mm;Weight;Sex;EnterDate
6313;450;Roach;NA;NA;NA;NA;NA
6314;450;Roach;NA;NA;NA;NA;NA
6315;450;Roach;NA;NA;NA;NA;NA
6316;450;Roach;NA;NA;NA;NA;NA
6317;450;Flounder;NA;NA;NA;NA;NA
6318;450;Flounder;NA;NA;NA;NA;NA
6319;450;Flounder;NA;NA;NA;NA;NA
6320;450;Flounder;NA;NA;NA;NA;NA
6321;450;Flounder;NA;NA;NA;NA;NA
6322;450;Flounder;NA;NA;NA;NA;NA
6323;450;Flounder;NA;NA;NA;NA;NA
6324;450;Flounder;NA;NA;NA;NA;NA
6325;450;Flounder;NA;NA;NA;NA;NA
6326;450;Flounder;NA;NA;NA;NA;NA
6327;450;Flounder;NA;NA;NA;NA;NA
6328;450;Flounder;NA;NA;NA;NA;NA
6329;450;Perch;NA;NA;NA;NA;NA
6330;450;Perch;NA;NA;NA;NA;NA
6331;450;Perch;NA;NA;NA;NA;NA
6332;450;Perch;NA;NA;NA;NA;NA
6333;450;Perch;NA;NA;NA;NA;NA
6334;450;Perch;NA;NA;NA;NA;NA
6335;450;Perch;NA;NA;NA;NA;NA
6336;450;Perch;NA;NA;NA;NA;NA
6337;450;Perch;NA;NA;NA;NA;NA
6338;450;Perch;NA;NA;NA;NA;NA
6339;450;Perch;NA;NA;NA;NA;NA
6340;450;Perch;NA;NA;NA;NA;NA
6341;450;Perch;NA;NA;NA;NA;NA
6342;450;Perch;NA;NA;NA;NA;NA
6343;450;Perch;NA;NA;NA;NA;NA
6344;450;Perch;NA;NA;NA;NA;NA
6345;450;Perch;NA;NA;NA;NA;NA
6346;450;Perch;NA;NA;NA;NA;NA
6347;450;Perch;NA;NA;NA;NA;NA
6348;450;Perch;NA;NA;NA;NA;NA
6349;450;Perch;NA;NA;NA;NA;NA
6350;450;Perch;NA;NA;NA;NA;NA
6351;450;Perch;NA;NA;NA;NA;NA
6352;450;Perch;NA;NA;NA;NA;NA
6353;450;Perch;NA;NA;NA;NA;NA
6354;450;Perch;NA;NA;NA;NA;NA
6355;450;Perch;NA;NA;NA;NA;NA
6356;450;Perch;NA;NA;NA;NA;NA
6357;450;Perch;NA;NA;NA;NA;NA
6358;450;Perch;NA;NA;NA;NA;NA
6359;450;Perch;NA;NA;NA;NA;NA
6360;450;Perch;NA;NA;NA;NA;NA
6361;450;Perch;NA;NA;NA;NA;NA
6362;450;Perch;NA;NA;NA;NA;NA
6363;450;Perch;NA;NA;NA;NA;NA
6364;450;Perch;NA;NA;NA;NA;NA
6365;450;Perch;NA;NA;NA;NA;NA
6366;450;Perch;NA;NA;NA;NA;NA
6367;450;Perch;NA;NA;NA;NA;NA
6368;450;Perch;NA;NA;NA;NA;NA
6369;450;Perch;NA;NA;NA;NA;NA
6370;450;Perch;NA;NA;NA;NA;NA
6371;450;Perch;NA;NA;NA;NA;NA
6372;450;Perch;NA;NA;NA;NA;NA
6373;450;Perch;NA;NA;NA;NA;NA
6374;450;Perch;NA;NA;NA;NA;NA
6375;450;Perch;NA;NA;NA;NA;NA
6376;450;Perch;NA;NA;NA;NA;NA
6377;450;Perch;NA;NA;NA;NA;NA
6378;450;Perch;NA;NA;NA;NA;NA
6379;450;Perch;NA;NA;NA;NA;NA
6380;450;Perch;NA;NA;NA;NA;NA
6381;450;Perch;NA;NA;NA;NA;NA
6382;450;Perch;NA;NA;NA;NA;NA
6383;450;Perch;NA;NA;NA;NA;NA
6384;450;Perch;NA;NA;NA;NA;NA
6385;450;Perch;NA;NA;NA;NA;NA
6386;450;Perch;NA;NA;NA;NA;NA
6387;450;Perch;NA;NA;NA;NA;NA
6388;450;Perch;NA;NA;NA;NA;NA
6389;450;Perch;NA;NA;NA;NA;NA
6390;450;Perch;NA;NA;NA;NA;NA
6391;450;Perch;NA;NA;NA;NA;NA
6392;450;Perch;NA;NA;NA;NA;NA
6393;450;Perch;NA;NA;NA;NA;NA
6394;450;Perch;NA;NA;NA;NA;NA
6395;450;Perch;NA;NA;NA;NA;NA
6396;450;Perch;NA;NA;NA;NA;NA
6397;450;Perch;NA;NA;NA;NA;NA
6398;450;Perch;NA;NA;NA;NA;NA
6399;450;Perch;NA;NA;NA;NA;NA
6400;450;Perch;NA;NA;NA;NA;NA
6401;450;Perch;NA;NA;NA;NA;NA
6402;450;Perch;NA;NA;NA;NA;NA
6403;450;Perch;NA;NA;NA;NA;NA
6404;450;Perch;NA;NA;NA;NA;NA
6405;450;Perch;NA;NA;NA;NA;NA
6406;450;Perch;NA;NA;NA;NA;NA
6407;450;Perch;NA;NA;NA;NA;NA
6408;450;Perch;NA;NA;NA;NA;NA
6409;450;Perch;NA;NA;NA;NA;NA
6410;450;Perch;NA;NA;NA;NA;NA
6411;450;Perch;NA;NA;NA;NA;NA
6412;450;Perch;NA;NA;NA;NA;NA
6413;450;Perch;NA;NA;NA;NA;NA
6414;450;Perch;NA;NA;NA;NA;NA
6415;450;Perch;NA;NA;NA;NA;NA
6416;450;Perch;NA;NA;NA;NA;NA
6417;450;Perch;NA;NA;NA;NA;NA
6418;450;Perch;NA;NA;NA;NA;NA
6419;450;Perch;NA;NA;NA;NA;NA
6420;450;Perch;NA;NA;NA;NA;NA
6421;450;Perch;NA;NA;NA;NA;NA
6422;450;Perch;NA;NA;NA;NA;NA
6423;450;Perch;NA;NA;NA;NA;NA
6424;450;Perch;NA;NA;NA;NA;NA
6425;450;Perch;NA;NA;NA;NA;NA
6426;450;Perch;NA;NA;NA;NA;NA
6427;450;Perch;NA;NA;NA;NA;NA
6428;450;Perch;NA;NA;NA;NA;NA
6429;450;Perch;NA;NA;NA;NA;NA
6430;450;Perch;NA;NA;NA;NA;NA
6431;450;Perch;NA;NA;NA;NA;NA
6432;450;Perch;NA;NA;NA;NA;NA
6433;450;Perch;NA;NA;NA;NA;NA
6434;450;Perch;NA;NA;NA;NA;NA
6435;450;Perch;NA;NA;NA;NA;NA
6436;450;Perch;NA;NA;NA;NA;NA
6437;450;Perch;NA;NA;NA;NA;NA
6438;450;Perch;NA;NA;NA;NA;NA
6439;450;Perch;NA;NA;NA;NA;NA
6440;450;Perch;NA;NA;NA;NA;NA
6441;450;Perch;NA;NA;NA;NA;NA
6442;450;Perch;NA;NA;NA;NA;NA
6443;450;Perch;NA;NA;NA;NA;NA
6444;450;Perch;NA;NA;NA;NA;NA
6445;450;Perch;NA;NA;NA;NA;NA
6446;450;Perch;NA;NA;NA;NA;NA
6447;450;Perch;NA;NA;NA;NA;NA
6448;450;Perch;NA;NA;NA;NA;NA
6449;450;Perch;NA;NA;NA;NA;NA
6450;450;Perch;NA;NA;NA;NA;NA
6451;450;Perch;NA;NA;NA;NA;NA
6452;450;Perch;NA;NA;NA;NA;NA
6453;450;Perch;NA;NA;NA;NA;NA
6454;450;Perch;NA;NA;NA;NA;NA
6455;450;Perch;NA;NA;NA;NA;NA
6456;450;Perch;NA;NA;NA;NA;NA
6457;450;Perch;NA;NA;NA;NA;NA
6458;450;Perch;NA;NA;NA;NA;NA
6459;450;Perch;NA;NA;NA;NA;NA
6460;450;Perch;NA;NA;NA;NA;NA
6461;471;Bream;NA;NA;NA;NA;NA
6462;471;Bream;NA;NA;NA;NA;NA
6463;471;Bream;NA;NA;NA;NA;NA
6464;471;Bream;NA;NA;NA;NA;NA
6465;471;Bream;NA;NA;NA;NA;NA
6466;471;Bream;NA;NA;NA;NA;NA
6467;471;Bream;NA;NA;NA;NA;NA
6468;471;Bream;NA;NA;NA;NA;NA
6469;471;Bream;NA;NA;NA;NA;NA
6470;471;Bream;NA;NA;NA;NA;NA
6471;471;Bream;NA;NA;NA;NA;NA
6472;471;Bream;NA;NA;NA;NA;NA
6473;471;Bream;NA;NA;NA;NA;NA
6474;471;Bream;NA;NA;NA;NA;NA
6475;471;Bream;NA;NA;NA;NA;NA
6476;471;Ruffe;NA;NA;NA;NA;NA
6477;471;Ruffe;NA;NA;NA;NA;NA
6478;471;Ruffe;NA;NA;NA;NA;NA
6479;471;Ruffe;NA;NA;NA;NA;NA
6480;471;Ruffe;NA;NA;NA;NA;NA
6481;471;Ruffe;NA;NA;NA;NA;NA
6482;471;Ruffe;NA;NA;NA;NA;NA
6483;471;Ruffe;NA;NA;NA;NA;NA
6484;471;Ruffe;NA;NA;NA;NA;NA
6485;471;Ruffe;NA;NA;NA;NA;NA
6486;471;Ruffe;NA;NA;NA;NA;NA
6487;471;Ruffe;NA;NA;NA;NA;NA
6488;471;Ruffe;NA;NA;NA;NA;NA
6489;471;Ruffe;NA;NA;NA;NA;NA
6490;471;Ruffe;NA;NA;NA;NA;NA
6491;471;Ruffe;NA;NA;NA;NA;NA
6492;471;Ruffe;NA;NA;NA;NA;NA
6493;471;Ruffe;NA;NA;NA;NA;NA
6494;471;Ruffe;NA;NA;NA;NA;NA
6495;471;Ruffe;NA;NA;NA;NA;NA
6496;471;Ruffe;NA;NA;NA;NA;NA
6497;471;Ruffe;NA;NA;NA;NA;NA
6498;471;Ruffe;NA;NA;NA;NA;NA
6499;471;Ruffe;NA;NA;NA;NA;NA
6500;471;Ruffe;NA;NA;NA;NA;NA
6501;471;Ruffe;NA;NA;NA;NA;NA
6502;471;Ruffe;NA;NA;NA;NA;NA
6503;471;Ruffe;NA;NA;NA;NA;NA
6504;471;Ruffe;NA;NA;NA;NA;NA
6505;471;Ruffe;NA;NA;NA;NA;NA
6506;471;Ruffe;NA;NA;NA;NA;NA
6507;471;Ruffe;NA;NA;NA;NA;NA
6508;471;Ruffe;NA;NA;NA;NA;NA
6509;471;Ruffe;NA;NA;NA;NA;NA
6510;471;Ruffe;NA;NA;NA;NA;NA
6511;471;Ruffe;NA;NA;NA;NA;NA
6512;471;Ruffe;NA;NA;NA;NA;NA
6513;471;Ruffe;NA;NA;NA;NA;NA
6514;471;Ruffe;NA;NA;NA;NA;NA
6515;471;Ruffe;NA;NA;NA;NA;NA
6516;471;Ruffe;NA;NA;NA;NA;NA
6517;471;Ruffe;NA;NA;NA;NA;NA
6518;471;Ruffe;NA;NA;NA;NA;NA
6519;471;Ruffe;NA;NA;NA;NA;NA
6520;471;Ruffe;NA;NA;NA;NA;NA
6521;471;Ruffe;NA;NA;NA;NA;NA
6522;471;Ruffe;NA;NA;NA;NA;NA
6523;471;Ruffe;NA;NA;NA;NA;NA
6524;471;Ruffe;NA;NA;NA;NA;NA
6525;471;Ruffe;NA;NA;NA;NA;NA
6526;471;Ruffe;NA;NA;NA;NA;NA
6527;471;Ruffe;NA;NA;NA;NA;NA
6528;471;Ruffe;NA;NA;NA;NA;NA
6529;471;Ruffe;NA;NA;NA;NA;NA
6530;471;Ruffe;NA;NA;NA;NA;NA
6531;471;Ruffe;NA;NA;NA;NA;NA
6532;471;Ruffe;NA;NA;NA;NA;NA
6533;471;Ruffe;NA;NA;NA;NA;NA
6534;471;Ruffe;NA;NA;NA;NA;NA
6535;471;Ruffe;NA;NA;NA;NA;NA
6536;471;Ruffe;NA;NA;NA;NA;NA
6537;471;Ruffe;NA;NA;NA;NA;NA
6538;471;Ruffe;NA;NA;NA;NA;NA
6539;471;Ruffe;NA;NA;NA;NA;NA
6540;471;Ruffe;NA;NA;NA;NA;NA
6541;471;Ruffe;NA;NA;NA;NA;NA
6542;471;Ruffe;NA;NA;NA;NA;NA
6543;471;Ruffe;NA;NA;NA;NA;NA
6544;471;Ruffe;NA;NA;NA;NA;NA
6545;471;Ruffe;NA;NA;NA;NA;NA
6546;471;Ruffe;NA;NA;NA;NA;NA
6547;471;Ruffe;NA;NA;NA;NA;NA
6548;471;Ruffe;NA;NA;NA;NA;NA
6549;471;Ruffe;NA;NA;NA;NA;NA
6550;471;Ruffe;NA;NA;NA;NA;NA
6551;471;Ruffe;NA;NA;NA;NA;NA
6552;471;Ruffe;NA;NA;NA;NA;NA
6553;471;Ruffe;NA;NA;NA;NA;NA
6554;471;Ruffe;NA;NA;NA;NA;NA
6555;471;Ruffe;NA;NA;NA;NA;NA
6556;471;Ruffe;NA;NA;NA;NA;NA
6557;471;Ruffe;NA;NA;NA;NA;NA
6558;471;Ruffe;NA;NA;NA;NA;NA
6559;471;Ruffe;NA;NA;NA;NA;NA
6560;471;Ruffe;NA;NA;NA;NA;NA
6561;471;Ruffe;NA;NA;NA;NA;NA
6562;471;Ruffe;NA;NA;NA;NA;NA
6563;471;Ruffe;NA;NA;NA;NA;NA
6564;471;Ruffe;NA;NA;NA;NA;NA
6565;471;Ruffe;NA;NA;NA;NA;NA
6566;471;Ruffe;NA;NA;NA;NA;NA
6567;471;Ruffe;NA;NA;NA;NA;NA
6568;471;Ruffe;NA;NA;NA;NA;NA
6569;471;Ruffe;NA;NA;NA;NA;NA
6570;471;Ruffe;NA;NA;NA;NA;NA
6571;471;Ruffe;NA;NA;NA;NA;NA
6572;471;Ruffe;NA;NA;NA;NA;NA
6573;471;Ruffe;NA;NA;NA;NA;NA
6574;471;Ruffe;NA;NA;NA;NA;NA
6575;471;Ruffe;NA;NA;NA;NA;NA
6576;471;Ruffe;NA;NA;NA;NA;NA
6577;471;Ruffe;NA;NA;NA;NA;NA
6578;471;Ruffe;NA;NA;NA;NA;NA
6579;471;Ruffe;NA;NA;NA;NA;NA
6580;471;Ruffe;NA;NA;NA;NA;NA
6581;471;Ruffe;NA;NA;NA;NA;NA
6582;471;Ruffe;NA;NA;NA;NA;NA
6583;471;Ruffe;NA;NA;NA;NA;NA
6584;471;Ruffe;NA;NA;NA;NA;NA
6585;471;Ruffe;NA;NA;NA;NA;NA
6586;471;Ruffe;NA;NA;NA;NA;NA
6587;471;Ruffe;NA;NA;NA;NA;NA
6588;471;Ruffe;NA;NA;NA;NA;NA
6589;471;Ruffe;NA;NA;NA;NA;NA
6590;471;Ruffe;NA;NA;NA;NA;NA
6591;471;Ruffe;NA;NA;NA;NA;NA
6592;471;Ruffe;NA;NA;NA;NA;NA
6593;471;Ruffe;NA;NA;NA;NA;NA
6594;471;Ruffe;NA;NA;NA;NA;NA
6595;471;Ruffe;NA;NA;NA;NA;NA
6596;471;Ruffe;NA;NA;NA;NA;NA
6597;471;Ruffe;NA;NA;NA;NA;NA
6598;471;Ruffe;NA;NA;NA;NA;NA
6599;471;Ruffe;NA;NA;NA;NA;NA
6600;471;Ruffe;NA;NA;NA;NA;NA
6601;471;Ruffe;NA;NA;NA;NA;NA
6602;471;Ruffe;NA;NA;NA;NA;NA
6603;471;Ruffe;NA;NA;NA;NA;NA
6604;471;Ruffe;NA;NA;NA;NA;NA
6605;471;Ruffe;NA;NA;NA;NA;NA
6606;471;Ruffe;NA;NA;NA;NA;NA
6607;471;Ruffe;NA;NA;NA;NA;NA
6608;471;Ruffe;NA;NA;NA;NA;NA
6609;471;Ruffe;NA;NA;NA;NA;NA
6610;471;Ruffe;NA;NA;NA;NA;NA
6611;471;Ruffe;NA;NA;NA;NA;NA
6612;471;Ruffe;NA;NA;NA;NA;NA
6613;471;Ruffe;NA;NA;NA;NA;NA
6614;471;Ruffe;NA;NA;NA;NA;NA
6615;471;Ruffe;NA;NA;NA;NA;NA
6616;471;Ruffe;NA;NA;NA;NA;NA
6617;471;Ruffe;NA;NA;NA;NA;NA
6618;471;Ruffe;NA;NA;NA;NA;NA
6619;471;Ruffe;NA;NA;NA;NA;NA
6620;471;Ruffe;NA;NA;NA;NA;NA
6621;471;Ruffe;NA;NA;NA;NA;NA
6622;471;Ruffe;NA;NA;NA;NA;NA
6623;471;Ruffe;NA;NA;NA;NA;NA
6624;471;Ruffe;NA;NA;NA;NA;NA
6625;471;Ruffe;NA;NA;NA;NA;NA
6626;471;Ruffe;NA;NA;NA;NA;NA
6627;471;Ruffe;NA;NA;NA;NA;NA
6628;471;Ruffe;NA;NA;NA;NA;NA
6629;471;Ruffe;NA;NA;NA;NA;NA
6630;471;Ruffe;NA;NA;NA;NA;NA
6631;471;Ruffe;NA;NA;NA;NA;NA
6632;471;Ruffe;NA;NA;NA;NA;NA
6633;471;Ruffe;NA;NA;NA;NA;NA
6634;471;Ruffe;NA;NA;NA;NA;NA
6635;471;Ruffe;NA;NA;NA;NA;NA
6636;471;Ruffe;NA;NA;NA;NA;NA
6637;471;Ruffe;NA;NA;NA;NA;NA
6638;471;Ruffe;NA;NA;NA;NA;NA
6639;471;Ruffe;NA;NA;NA;NA;NA
6640;471;Ruffe;NA;NA;NA;NA;NA
6641;471;Ruffe;NA;NA;NA;NA;NA
6642;471;Ruffe;NA;NA;NA;NA;NA
6643;471;Ruffe;NA;NA;NA;NA;NA
6644;471;Ruffe;NA;NA;NA;NA;NA
6645;471;Ruffe;NA;NA;NA;NA;NA
6646;471;Ruffe;NA;NA;NA;NA;NA
6647;471;Ruffe;NA;NA;NA;NA;NA
6648;471;Ruffe;NA;NA;NA;NA;NA
6649;471;Ruffe;NA;NA;NA;NA;NA
6650;471;Ruffe;NA;NA;NA;NA;NA
6651;471;Ruffe;NA;NA;NA;NA;NA
6652;471;Ruffe;NA;NA;NA;NA;NA
6653;471;Ruffe;NA;NA;NA;NA;NA
6654;471;Ruffe;NA;NA;NA;NA;NA
6655;471;Ruffe;NA;NA;NA;NA;NA
6656;471;Ruffe;NA;NA;NA;NA;NA
6657;471;Ruffe;NA;NA;NA;NA;NA
6658;471;Ruffe;NA;NA;NA;NA;NA
6659;471;Ruffe;NA;NA;NA;NA;NA
6660;471;Ruffe;NA;NA;NA;NA;NA
6661;471;Ruffe;NA;NA;NA;NA;NA
6662;471;Ruffe;NA;NA;NA;NA;NA
6663;471;Ruffe;NA;NA;NA;NA;NA
6664;471;Ruffe;NA;NA;NA;NA;NA
6665;471;Ruffe;NA;NA;NA;NA;NA
6666;471;Ruffe;NA;NA;NA;NA;NA
6667;471;Ruffe;NA;NA;NA;NA;NA
6668;471;Ruffe;NA;NA;NA;NA;NA
6669;471;Ruffe;NA;NA;NA;NA;NA
6670;471;Ruffe;NA;NA;NA;NA;NA
6671;471;Ruffe;NA;NA;NA;NA;NA
6672;471;Ruffe;NA;NA;NA;NA;NA
6673;471;Ruffe;NA;NA;NA;NA;NA
6674;471;Ruffe;NA;NA;NA;NA;NA
6675;471;Ruffe;NA;NA;NA;NA;NA
6676;471;Ruffe;NA;NA;NA;NA;NA
6677;471;Ruffe;NA;NA;NA;NA;NA
6678;471;Ruffe;NA;NA;NA;NA;NA
6679;471;Ruffe;NA;NA;NA;NA;NA
6680;471;Ruffe;NA;NA;NA;NA;NA
6681;471;Ruffe;NA;NA;NA;NA;NA
6682;471;Ruffe;NA;NA;NA;NA;NA
6683;471;Ruffe;NA;NA;NA;NA;NA
6684;471;Ruffe;NA;NA;NA;NA;NA
6685;471;Ruffe;NA;NA;NA;NA;NA
6686;471;Ruffe;NA;NA;NA;NA;NA
6687;471;Ruffe;NA;NA;NA;NA;NA
6688;471;Ruffe;NA;NA;NA;NA;NA
6689;471;Ruffe;NA;NA;NA;NA;NA
6690;471;Ruffe;NA;NA;NA;NA;NA
6691;471;Ruffe;NA;NA;NA;NA;NA
6692;471;Ruffe;NA;NA;NA;NA;NA
6693;471;Ruffe;NA;NA;NA;NA;NA
6694;471;Ruffe;NA;NA;NA;NA;NA
6695;471;Ruffe;NA;NA;NA;NA;NA
6696;471;Ruffe;NA;NA;NA;NA;NA
6697;471;Ruffe;NA;NA;NA;NA;NA
6698;471;Ruffe;NA;NA;NA;NA;NA
6699;471;Ruffe;NA;NA;NA;NA;NA
6700;471;Ruffe;NA;NA;NA;NA;NA
6701;471;Ruffe;NA;NA;NA;NA;NA
6702;471;Ruffe;NA;NA;NA;NA;NA
6703;471;Ruffe;NA;NA;NA;NA;NA
6704;471;Ruffe;NA;NA;NA;NA;NA
6705;471;Ruffe;NA;NA;NA;NA;NA
6706;471;Ruffe;NA;NA;NA;NA;NA
6707;471;Ruffe;NA;NA;NA;NA;NA
6708;471;Ruffe;NA;NA;NA;NA;NA
6709;471;Ruffe;NA;NA;NA;NA;NA
6710;471;Ruffe;NA;NA;NA;NA;NA
6711;471;Ruffe;NA;NA;NA;NA;NA
6712;471;Ruffe;NA;NA;NA;NA;NA
6713;471;Ruffe;NA;NA;NA;NA;NA
6714;471;Ruffe;NA;NA;NA;NA;NA
6715;471;Ruffe;NA;NA;NA;NA;NA
6716;471;Ruffe;NA;NA;NA;NA;NA
6717;471;Ruffe;NA;NA;NA;NA;NA
6718;471;Ruffe;NA;NA;NA;NA;NA
6719;471;Ruffe;NA;NA;NA;NA;NA
6720;471;Ruffe;NA;NA;NA;NA;NA
6721;471;Ruffe;NA;NA;NA;NA;NA
6722;471;Ruffe;NA;NA;NA;NA;NA
6723;471;Ruffe;NA;NA;NA;NA;NA
6724;471;Ruffe;NA;NA;NA;NA;NA
6725;471;Ruffe;NA;NA;NA;NA;NA
6726;471;Roach;NA;NA;NA;NA;NA
6727;471;Roach;NA;NA;NA;NA;NA
6728;471;Roach;NA;NA;NA;NA;NA
6729;471;Roach;NA;NA;NA;NA;NA
6730;471;Roach;NA;NA;NA;NA;NA
6731;471;Roach;NA;NA;NA;NA;NA
6732;471;Roach;NA;NA;NA;NA;NA
6733;471;Roach;NA;NA;NA;NA;NA
6734;471;Roach;NA;NA;NA;NA;NA
6735;471;Roach;NA;NA;NA;NA;NA
6736;471;Roach;NA;NA;NA;NA;NA
6737;471;Roach;NA;NA;NA;NA;NA
6738;471;Roach;NA;NA;NA;NA;NA
6739;471;Roach;NA;NA;NA;NA;NA
6740;471;Roach;NA;NA;NA;NA;NA
6741;471;Roach;NA;NA;NA;NA;NA
6742;471;Roach;NA;NA;NA;NA;NA
6743;471;Roach;NA;NA;NA;NA;NA
6744;471;Roach;NA;NA;NA;NA;NA
6745;471;Roach;NA;NA;NA;NA;NA
6746;471;Roach;NA;NA;NA;NA;NA
6747;471;Roach;NA;NA;NA;NA;NA
6748;471;Roach;NA;NA;NA;NA;NA
6749;471;Roach;NA;NA;NA;NA;NA
6750;471;Roach;NA;NA;NA;NA;NA
6751;471;Roach;NA;NA;NA;NA;NA
6752;471;Roach;NA;NA;NA;NA;NA
6753;471;Roach;NA;NA;NA;NA;NA
6754;471;Roach;NA;NA;NA;NA;NA
6755;471;Roach;NA;NA;NA;NA;NA
6756;471;Roach;NA;NA;NA;NA;NA
6757;471;Roach;NA;NA;NA;NA;NA
6758;471;Roach;NA;NA;NA;NA;NA
6759;471;Roach;NA;NA;NA;NA;NA
6760;471;Roach;NA;NA;NA;NA;NA
6761;471;Roach;NA;NA;NA;NA;NA
6762;471;Roach;NA;NA;NA;NA;NA
6763;471;Roach;NA;NA;NA;NA;NA
6764;471;Roach;NA;NA;NA;NA;NA
6765;471;Roach;NA;NA;NA;NA;NA
6766;471;Roach;NA;NA;NA;NA;NA
6767;471;Roach;NA;NA;NA;NA;NA
6768;471;Roach;NA;NA;NA;NA;NA
6769;471;Roach;NA;NA;NA;NA;NA
6770;471;Roach;NA;NA;NA;NA;NA
6771;471;Roach;NA;NA;NA;NA;NA
6772;471;Roach;NA;NA;NA;NA;NA
6773;471;Roach;NA;NA;NA;NA;NA
6774;471;Roach;NA;NA;NA;NA;NA
6775;471;Roach;NA;NA;NA;NA;NA
6776;471;Roach;NA;NA;NA;NA;NA
6777;471;Roach;NA;NA;NA;NA;NA
6778;471;Roach;NA;NA;NA;NA;NA
6779;471;Roach;NA;NA;NA;NA;NA
6780;471;Roach;NA;NA;NA;NA;NA
6781;471;Roach;NA;NA;NA;NA;NA
6782;471;Roach;NA;NA;NA;NA;NA
6783;471;Roach;NA;NA;NA;NA;NA
6784;471;Roach;NA;NA;NA;NA;NA
6785;471;Roach;NA;NA;NA;NA;NA
6786;471;Roach;NA;NA;NA;NA;NA
6787;471;Roach;NA;NA;NA;NA;NA
6788;471;Roach;NA;NA;NA;NA;NA
6789;471;Roach;NA;NA;NA;NA;NA
6790;471;Roach;NA;NA;NA;NA;NA
6791;471;Roach;NA;NA;NA;NA;NA
6792;471;Roach;NA;NA;NA;NA;NA
6793;471;Roach;NA;NA;NA;NA;NA
6794;471;Roach;NA;NA;NA;NA;NA
6795;471;Roach;NA;NA;NA;NA;NA
6796;471;Roach;NA;NA;NA;NA;NA
6797;471;Roach;NA;NA;NA;NA;NA
6798;471;Roach;NA;NA;NA;NA;NA
6799;471;Roach;NA;NA;NA;NA;NA
6800;471;Roach;NA;NA;NA;NA;NA
6801;471;Roach;NA;NA;NA;NA;NA
6802;471;Roach;NA;NA;NA;NA;NA
6803;471;Roach;NA;NA;NA;NA;NA
6804;471;Roach;NA;NA;NA;NA;NA
6805;471;Roach;NA;NA;NA;NA;NA
6806;471;Roach;NA;NA;NA;NA;NA
6807;471;Roach;NA;NA;NA;NA;NA
6808;471;Roach;NA;NA;NA;NA;NA
6809;471;Roach;NA;NA;NA;NA;NA
6810;471;Roach;NA;NA;NA;NA;NA
6811;471;Roach;NA;NA;NA;NA;NA
6812;471;Roach;NA;NA;NA;NA;NA
6813;471;Roach;NA;NA;NA;NA;NA
6814;471;Roach;NA;NA;NA;NA;NA
6815;471;Roach;NA;NA;NA;NA;NA
6816;471;Roach;NA;NA;NA;NA;NA
6817;471;Roach;NA;NA;NA;NA;NA
6818;471;Roach;NA;NA;NA;NA;NA
6819;471;Roach;NA;NA;NA;NA;NA
6820;471;Roach;NA;NA;NA;NA;NA
6821;471;Roach;NA;NA;NA;NA;NA
6822;471;Roach;NA;NA;NA;NA;NA
6823;471;Roach;NA;NA;NA;NA;NA
6824;471;Roach;NA;NA;NA;NA;NA
6825;471;Roach;NA;NA;NA;NA;NA
6826;471;Roach;NA;NA;NA;NA;NA
6827;471;Roach;NA;NA;NA;NA;NA
6828;471;Roach;NA;NA;NA;NA;NA
6829;471;Roach;NA;NA;NA;NA;NA
6830;471;Roach;NA;NA;NA;NA;NA
6831;471;Roach;NA;NA;NA;NA;NA
6832;471;Roach;NA;NA;NA;NA;NA
6833;471;Roach;NA;NA;NA;NA;NA
6834;471;Roach;NA;NA;NA;NA;NA
6835;471;Roach;NA;NA;NA;NA;NA
6836;471;Roach;NA;NA;NA;NA;NA
6837;471;Roach;NA;NA;NA;NA;NA
6838;471;Roach;NA;NA;NA;NA;NA
6839;471;Roach;NA;NA;NA;NA;NA
6840;471;Roach;NA;NA;NA;NA;NA
6841;471;Roach;NA;NA;NA;NA;NA
6842;471;Roach;NA;NA;NA;NA;NA
6843;471;Roach;NA;NA;NA;NA;NA
6844;471;Roach;NA;NA;NA;NA;NA
6845;471;Roach;NA;NA;NA;NA;NA
6846;471;Roach;NA;NA;NA;NA;NA
6847;471;Roach;NA;NA;NA;NA;NA
6848;471;Roach;NA;NA;NA;NA;NA
6849;471;Roach;NA;NA;NA;NA;NA
6850;471;Roach;NA;NA;NA;NA;NA
6851;471;Roach;NA;NA;NA;NA;NA
6852;471;Roach;NA;NA;NA;NA;NA
6853;471;Roach;NA;NA;NA;NA;NA
6854;471;Roach;NA;NA;NA;NA;NA
6855;471;Roach;NA;NA;NA;NA;NA
6856;471;Roach;NA;NA;NA;NA;NA
6857;471;Roach;NA;NA;NA;NA;NA
6858;471;Roach;NA;NA;NA;NA;NA
6859;471;Roach;NA;NA;NA;NA;NA
6860;471;Roach;NA;NA;NA;NA;NA
6861;471;Roach;NA;NA;NA;NA;NA
6862;471;Roach;NA;NA;NA;NA;NA
6863;471;Roach;NA;NA;NA;NA;NA
6864;471;Roach;NA;NA;NA;NA;NA
6865;471;Roach;NA;NA;NA;NA;NA
6866;471;Roach;NA;NA;NA;NA;NA
6867;471;Roach;NA;NA;NA;NA;NA
6868;471;Roach;NA;NA;NA;NA;NA
6869;471;Roach;NA;NA;NA;NA;NA
6870;471;Roach;NA;NA;NA;NA;NA
6871;471;Roach;NA;NA;NA;NA;NA
6872;471;Roach;NA;NA;NA;NA;NA
